default,amount,grade,years,ownership,income,age
0,4500,2,14.0,2,12000.0,25
1,25000,3,5.0,3,151016.08,31
1,3500,2,3.0,2,25000.0,31
1,5000,0,14.0,3,37513.0,27
0,10000,2,3.0,3,36000.0,22
0,10750,1,3.0,3,24960.0,27
0,6000,0,4.0,0,44500.0,28
0,12000,1,8.0,3,34000.0,24
0,12000,2,2.0,3,37920.0,29
1,7200,1,2.0,3,33000.0,29
0,14000,2,0.0,3,100000.0,38
0,5600,1,3.0,3,60000.0,21
1,5000,0,17.0,0,100000.0,27
1,7000,0,6.08633190118,2,22800.0,30
1,6950,3,0.0,3,25000.0,24
0,10000,0,13.0,3,54000.0,33
0,10000,5,2.0,0,185000.0,48
0,5000,1,11.0,3,108000.0,24
0,12000,0,4.0,3,38001.6,24
1,9000,3,23.0,0,54000.0,38
1,12000,1,3.0,3,64000.0,22
0,12000,3,2.0,3,40046.0,30
0,6000,0,0.0,0,80004.0,26
0,3000,3,13.0,0,42000.0,30
0,8000,3,5.0,3,90000.0,22
1,25000,0,3.0,0,53148.0,23
0,9000,3,3.0,0,65993.0,45
0,12000,4,3.0,3,125004.0,33
0,3500,0,6.0,0,42000.0,21
1,1800,2,7.0,3,40000.0,22
0,7000,1,2.0,3,52000.0,25
1,13475,2,1.0,3,35000.0,23
1,10000,4,26.0,0,175400.0,33
0,12000,0,0.0,0,75000.0,24
0,10625,3,6.08633190118,0,30000.0,25
0,5000,2,19.0,0,90000.0,34
1,14000,0,5.0,0,132000.0,29
0,15000,2,5.0,0,116000.0,33
0,1400,1,11.0,0,50000.0,30
1,2575,2,0.0,3,44420.0,35
0,9500,0,2.0,3,56400.0,22
0,1000,2,16.0,0,50000.0,30
0,2500,0,1.0,3,48000.0,28
0,4800,1,1.0,0,96000.0,24
0,2000,1,3.0,3,42000.0,28
1,10000,1,1.0,3,40000.0,24
1,24250,2,16.0,3,130000.0,50
1,5000,1,6.08633190118,0,50000.0,24
0,2400,1,5.0,3,43000.0,22
1,7750,2,6.08633190118,3,24000.0,29
1,10000,4,0.0,3,60000.0,22
1,10000,1,4.0,0,140000.0,25
0,5500,3,3.0,3,50052.0,22
1,4800,1,6.08633190118,3,31200.0,22
0,8000,3,10.0,3,45000.0,21
1,8875,1,1.0,3,23000.0,22
1,10800,1,3.0,0,83000.0,26
0,1500,1,11.0,3,27000.0,27
0,5000,1,4.0,2,30000.0,27
1,17725,1,14.0,3,38220.0,27
0,14000,0,2.0,2,40000.0,33
0,7200,1,6.0,0,40000.0,23
0,5600,1,0.0,0,92000.0,26
0,30000,3,4.0,3,75000.0,25
0,11500,6,0.0,2,27000.0,27
0,3000,2,6.0,0,51000.0,25
0,5000,2,2.0,0,45500.0,27
1,19200,2,9.0,3,80000.0,37
1,8000,1,4.0,0,55000.0,22
0,6000,3,5.0,0,73000.0,32
0,20000,1,5.0,2,41717.0,22
0,4000,0,6.0,2,66480.0,23
1,7000,0,6.08633190118,2,30156.0,29
0,5000,0,1.0,2,20000.0,29
1,6000,3,5.0,0,27600.0,24
1,3000,1,4.0,3,50000.0,23
1,3200,1,8.0,3,37000.0,21
1,11000,2,0.0,3,42000.0,23
1,15000,0,18.0,0,126000.0,30
0,1000,1,23.0,0,87000.0,26
0,2400,1,0.0,3,100000.0,37
0,6000,3,2.0,3,39000.0,22
1,10000,2,0.0,3,40000.0,25
0,8000,2,7.0,3,30000.0,24
0,7000,0,7.0,2,14400.0,36
1,6000,1,2.0,3,28800.0,21
1,7500,1,5.0,0,45500.0,31
0,12000,1,8.0,3,31200.0,22
0,10000,0,1.0,3,62000.0,23
0,7000,0,4.0,3,29736.0,31
1,7200,1,6.0,3,30000.0,33
0,20000,3,0.0,0,145992.0,26
1,9600,3,4.0,3,60000.0,27
0,14400,0,4.0,3,85000.0,27
1,16000,3,3.0,0,78500.0,25
0,5000,1,2.0,2,25000.0,37
0,22000,0,9.0,0,55920.0,33
1,9250,0,2.0,3,67000.0,30
1,15000,1,3.0,3,48564.0,30
0,15000,2,11.0,0,100500.0,27
0,13650,3,2.0,3,63936.0,28
0,10000,2,6.0,3,93000.0,23
1,3200,2,6.0,0,47000.0,31
1,6500,2,9.0,0,63000.0,24
0,3000,1,5.0,3,36000.0,31
1,7500,2,0.0,3,72000.0,28
0,12000,0,17.0,3,29435.0,24
1,10000,2,12.0,2,60000.0,22
1,5100,1,6.08633190118,2,33996.0,24
0,1250,1,4.0,2,29500.0,36
1,12000,0,6.08633190118,3,31800.0,22
0,5000,1,6.0,3,35000.0,38
1,5000,0,0.0,0,66000.0,26
0,16000,1,2.0,0,120000.0,27
1,18000,1,19.0,0,120000.0,23
0,11200,0,9.0,3,66000.0,42
0,20000,1,3.0,0,102000.0,26
0,12000,2,12.0,2,51000.0,39
0,6500,0,4.0,0,95000.0,25
1,1400,1,17.0,3,48000.0,23
1,20000,1,62.0,2,80000.0,24
1,24000,3,11.0,0,125000.0,42
0,8000,1,2.0,3,115000.0,25
1,10000,3,4.0,0,100000.0,35
0,20000,2,11.0,0,72893.0,25
0,5000,1,8.0,2,54000.0,34
0,13000,1,5.0,3,70000.0,39
0,13000,1,18.0,0,95000.0,36
0,5000,0,9.0,3,70000.0,35
0,2750,3,2.0,3,16800.0,23
0,12500,1,0.0,3,130000.0,32
0,1000,1,23.0,0,87000.0,26
0,3650,1,14.0,0,105000.0,22
0,15000,2,4.0,0,31200.0,27
0,5000,2,4.0,3,27264.0,22
1,1000,1,6.08633190118,3,13728.0,24
0,7750,0,11.0,0,78000.0,22
1,4000,3,1.0,0,49000.0,24
0,14000,0,27.0,2,60000.0,22
0,14100,0,6.0,3,83203.68,30
1,5000,3,2.0,3,39996.0,24
1,9600,3,7.0,3,40000.0,25
1,28000,2,1.0,0,160000.0,27
0,6200,0,4.0,3,56000.0,23
1,6500,4,0.0,3,65000.0,28
0,5600,1,2.0,0,110000.0,32
1,2500,0,3.0,3,150000.0,44
1,3000,2,4.0,0,200000.0,26
1,2400,2,0.0,3,28800.0,24
0,15000,1,14.0,3,81960.0,23
0,4000,3,8.0,0,33996.0,24
1,6000,5,2.0,3,48000.0,39
0,6000,2,7.0,3,21812.0,25
1,12000,3,3.0,2,28000.0,40
1,3000,1,2.0,3,14400.0,33
0,10000,0,4.0,3,67202.0,30
1,8500,2,2.0,0,43000.0,22
0,15000,4,2.0,3,96000.0,33
1,25000,4,0.0,0,180000.0,24
0,16000,3,17.0,2,75000.0,27
1,4000,2,1.0,3,18000.0,22
1,22000,1,8.0,3,89650.0,25
0,5500,2,2.0,3,30996.0,36
1,2900,1,6.0,0,70992.0,24
1,12000,2,7.0,3,70000.0,22
1,5000,2,0.0,3,24996.0,31
1,20000,2,21.0,0,64000.0,31
1,8000,2,6.0,3,82000.0,26
0,8000,0,15.0,0,30000.0,37
1,3500,2,22.0,3,70000.0,23
0,7000,0,2.0,2,80340.0,22
0,20000,2,3.0,3,175000.0,25
0,10000,0,10.0,2,72000.0,27
0,3600,1,5.0,3,80000.0,22
0,6000,0,26.0,2,114000.0,23
1,18000,5,4.0,0,150000.0,26
1,14000,3,11.0,0,88000.0,31
1,5000,2,11.0,0,43000.0,28
1,30000,4,1.0,0,116000.0,46
0,16000,1,1.0,0,40800.0,23
1,25000,1,3.0,0,86000.0,27
1,3000,2,3.0,3,27600.0,28
1,28250,3,7.0,0,120000.0,32
1,5300,3,5.0,3,50004.0,22
1,6000,1,0.0,0,60000.0,39
1,35000,3,2.0,0,90000.0,27
1,12000,6,8.0,0,50000.0,26
0,21000,1,14.0,0,90000.0,38
1,4000,3,2.0,3,45000.0,24
0,19200,0,5.0,0,42000.0,24
1,8000,3,7.0,3,42000.0,30
0,15000,2,16.0,3,61000.0,28
1,25000,2,3.0,3,124499.61,38
0,8000,1,5.0,3,50000.0,37
1,5000,2,5.0,3,21600.0,23
1,16000,3,0.0,3,48000.0,22
0,15000,0,1.0,0,62000.0,30
1,30750,3,2.0,3,80000.0,29
0,12000,1,16.0,0,105000.0,23
0,14000,1,3.0,3,105000.0,30
0,18000,1,0.0,3,130000.0,36
0,1200,0,0.0,3,60000.0,25
0,9000,0,4.0,3,46000.0,26
0,3900,0,6.08633190118,0,20112.0,36
1,12000,4,2.0,0,70000.0,24
1,10000,2,5.0,3,50000.0,27
1,20000,1,4.0,3,78000.0,23
0,4000,1,3.0,0,30000.0,29
0,14000,1,1.0,3,169000.0,22
1,7750,3,15.0,0,65619.0,27
0,20000,2,2.0,3,67000.0,27
1,8000,1,0.0,3,42816.0,24
0,12000,0,8.0,2,80000.0,24
0,7000,1,12.0,3,50000.0,24
1,25000,3,20.0,0,90000.0,22
1,6100,2,4.0,0,72000.0,38
1,11200,2,20.0,0,72000.0,30
1,3500,3,0.0,3,17280.0,22
1,6000,1,5.0,0,53000.0,28
1,12000,0,5.0,0,39996.0,28
0,23500,1,4.0,2,200000.0,31
1,2500,1,0.0,0,75000.0,23
1,10000,4,6.08633190118,3,100000.0,21
0,10000,1,18.0,0,120000.0,25
1,5000,3,6.0,2,40000.0,24
1,25000,4,2.0,3,66000.0,24
1,12000,2,1.0,0,39000.0,26
1,7000,3,7.0,3,36416.84,28
1,9000,3,1.0,0,62256.0,30
0,2000,1,6.08633190118,0,38795.4,36
0,14000,0,2.0,3,30000.0,24
0,25000,1,2.0,3,52000.0,22
0,12000,1,2.0,3,34999.0,29
1,7000,3,1.0,3,41520.0,27
1,2800,0,6.08633190118,0,15204.0,23
1,3000,2,18.0,3,45314.0,32
1,1200,0,2.0,0,57000.0,33
1,3000,3,4.0,0,65000.0,25
1,7000,1,4.0,0,29500.0,32
1,4000,3,2.0,3,18720.0,23
1,15000,1,20.0,3,60000.0,33
1,8000,2,0.0,3,23000.0,24
1,4900,3,3.0,2,18000.0,21
1,10000,2,11.0,3,30000.0,33
0,3025,1,7.0,3,80000.0,28
0,4000,1,6.08633190118,0,27000.0,23
0,7000,1,2.0,3,90000.0,22
0,4000,1,19.0,0,130000.0,30
0,17400,1,7.0,3,82000.0,24
0,8000,0,0.0,3,37000.0,22
1,1500,2,2.0,3,30996.0,40
1,8000,1,6.08633190118,3,60000.0,25
1,10000,2,4.0,0,23000.0,25
0,16000,0,3.0,0,480000.0,41
1,12000,1,11.0,3,51449.0,22
1,1500,0,0.0,3,52000.0,45
1,1800,1,2.0,3,25000.0,23
0,1000,1,20.0,0,73164.0,23
1,25000,3,0.0,3,120000.0,28
1,25000,2,1.0,0,76000.0,22
1,35000,1,3.0,0,250000.0,28
0,8500,4,7.0,3,50000.0,25
0,5000,0,8.0,0,34000.0,22
1,10000,0,6.0,0,92040.0,26
0,1800,1,6.08633190118,3,14400.0,41
1,1000,2,9.0,3,50000.0,28
1,20000,6,14.0,3,50000.0,50
0,8000,1,1.0,0,61000.0,22
0,10750,0,13.0,0,81000.0,26
1,4800,0,15.0,2,43800.0,29
0,4000,1,6.08633190118,0,56400.0,23
1,7800,1,5.0,1,48000.0,24
1,8000,0,2.0,3,43200.0,22
1,7500,4,3.0,0,160000.0,26
0,11600,0,1.0,0,70000.0,40
0,2400,0,9.0,3,22790.0,23
0,9600,4,1.0,3,140000.0,31
1,6500,2,6.08633190118,3,21600.0,24
0,4000,1,3.0,3,63500.0,27
0,12000,1,24.0,3,56000.0,24
0,4000,2,1.0,3,19200.0,24
1,10000,3,11.0,0,51000.0,30
1,25000,1,0.0,3,200000.0,29
1,14600,3,3.0,2,97000.0,29
1,14500,1,5.0,3,37000.0,22
1,5000,0,6.08633190118,3,84855.0,29
0,15000,1,13.0,0,71500.0,28
1,7200,1,0.0,3,28800.0,34
0,4000,0,0.0,3,55000.0,26
1,4000,1,6.08633190118,3,27500.0,32
0,15000,1,5.0,3,80000.0,23
0,16000,0,0.0,0,150000.0,42
1,19750,6,0.0,0,125000.0,23
0,2000,2,6.0,3,50252.0,23
0,17000,1,4.0,3,33852.0,33
0,16000,4,3.0,3,139992.0,23
0,20000,1,6.0,3,72000.0,34
1,25000,4,4.0,0,86028.0,29
0,22000,1,5.0,0,100800.0,30
0,5000,2,3.0,3,33600.0,23
1,21000,1,17.0,3,105000.0,29
1,9250,2,5.0,3,27120.0,22
1,3600,1,12.0,0,60000.0,26
1,8000,1,2.0,0,60000.0,26
0,16000,0,29.0,0,84000.0,23
0,7500,1,2.0,3,35000.0,25
1,20000,2,12.0,3,52000.0,25
0,17400,2,5.0,0,78400.0,24
1,1800,1,1.0,0,50004.0,36
1,13600,1,48.0,0,91000.0,30
1,7500,3,10.0,2,44000.0,28
1,4475,3,3.0,3,13200.0,29
0,5000,0,1.0,0,79000.0,31
1,20000,2,6.0,3,105000.0,23
1,8000,1,4.0,0,38000.0,25
0,12000,0,12.0,3,275000.0,39
0,10000,1,2.0,0,86004.0,43
1,10000,0,15.0,0,72000.0,28
1,6350,3,1.0,3,80415.0,23
1,2850,1,5.0,2,24000.0,32
0,5000,3,2.0,3,40000.0,21
0,22000,0,9.0,0,90996.0,40
0,11100,0,5.0,3,75000.0,31
1,19600,2,18.0,3,900000.0,58
0,12000,1,4.0,3,46000.0,29
1,22500,2,7.0,3,70000.0,23
1,7550,2,3.0,3,20400.0,24
1,10000,1,7.0,3,30000.0,22
0,2500,4,2.0,0,20004.0,23
1,2000,1,4.0,3,23587.0,22
1,8500,0,2.0,3,27000.0,37
0,4800,0,7.0,0,50000.0,31
1,30000,3,10.0,0,72357.0,23
1,3000,1,3.0,0,75000.0,24
0,7500,1,8.0,3,65000.0,31
0,25000,1,12.0,3,82000.0,24
0,17000,1,1.0,0,65000.0,26
0,8000,1,3.0,2,75996.0,29
0,7250,2,11.0,3,105000.0,35
1,9600,1,6.08633190118,0,93600.0,23
0,5000,1,4.0,2,30000.0,22
0,1900,0,17.0,3,45000.0,30
0,5000,1,5.0,3,90000.0,24
1,10000,2,5.0,0,59000.0,36
0,8400,0,3.0,0,86000.0,21
1,25000,3,0.0,0,240000.0,48
0,6500,0,37.0,0,48000.0,42
0,6000,1,15.0,0,110000.0,34
0,12000,0,10.0,0,95000.0,22
0,8600,1,8.0,0,40000.0,30
0,4000,0,21.0,0,63000.0,27
0,11000,1,11.0,0,130000.0,27
0,4000,3,6.08633190118,3,175000.0,29
1,25000,1,2.0,0,225000.0,26
1,14000,3,4.0,0,64300.0,30
0,12000,0,5.0,2,72645.36,26
0,10000,2,5.0,2,38400.0,22
0,9600,0,1.0,0,65000.0,29
0,10000,0,5.0,0,62000.0,26
0,7250,0,0.0,3,20800.0,30
0,18650,0,11.0,0,50000.0,25
0,1400,2,7.0,0,66500.0,24
0,18000,1,2.0,3,101500.0,30
1,8000,2,4.0,2,72000.0,27
0,22000,1,9.0,0,92000.0,24
1,4575,4,3.0,0,11000.0,21
1,12000,1,6.0,3,58260.0,24
1,3600,1,5.0,3,35496.0,37
0,10000,1,1.0,0,55000.0,26
1,7000,1,4.0,0,37417.0,25
0,20000,2,7.0,0,82726.0,24
1,7000,1,0.0,0,110000.0,23
1,5000,6,3.0,0,52000.0,26
1,5000,2,22.0,3,32000.0,25
1,6000,3,0.0,3,42000.0,34
1,2000,1,7.0,0,62000.0,25
1,8000,0,5.0,2,22000.0,28
1,10000,3,24.0,3,126000.0,35
1,6000,3,0.0,3,30000.0,26
1,2500,1,1.0,3,19968.0,31
1,16600,4,0.0,3,65160.0,25
0,8000,0,0.0,0,87000.0,22
0,10000,2,0.0,3,27000.0,24
1,5600,3,2.0,2,32500.0,24
1,18500,2,6.0,2,55000.0,23
1,12000,2,3.0,3,50000.0,24
1,10000,1,6.0,2,36000.0,30
1,5000,1,2.0,0,85000.0,39
1,10000,1,3.0,0,26004.0,25
0,12800,1,5.0,0,83820.0,32
1,14000,2,0.0,0,44000.0,27
1,5400,1,7.0,3,26400.0,23
1,6000,0,21.0,0,35000.0,26
1,10500,3,3.0,3,30000.0,25
1,12000,2,8.0,3,57720.0,23
1,15000,3,0.0,3,75600.0,30
1,13000,1,7.0,3,67000.0,27
0,6250,2,3.0,0,120000.0,29
1,2400,1,6.08633190118,2,10800.0,30
1,15000,1,4.0,3,50172.0,22
0,4800,0,6.08633190118,3,26400.0,23
1,6950,0,2.0,3,14400.0,37
1,15000,2,4.0,0,120000.0,27
1,18000,1,4.0,0,53800.0,23
0,3000,3,1.0,3,18000.0,23
0,21250,0,30.0,3,51060.0,25
0,4900,2,1.0,3,26880.0,25
0,15000,0,6.0,3,72000.0,26
0,3600,3,23.0,3,90000.0,30
0,16000,2,2.0,3,85000.0,23
0,6400,0,4.0,2,27000.0,23
1,9000,3,3.0,3,62004.0,31
1,8000,2,3.0,3,21996.0,25
1,1500,3,1.0,3,27000.0,24
1,7000,2,5.0,3,90000.0,28
1,10000,2,19.0,2,55000.0,25
1,6000,0,6.08633190118,3,38400.0,40
1,9500,1,0.0,0,52500.0,22
1,5000,0,1.0,3,57600.0,26
1,6000,2,3.0,3,55000.0,29
1,1500,1,1.0,3,21600.0,30
1,10000,4,0.0,0,60000.0,29
0,15000,0,5.0,0,30000.0,28
1,6000,2,3.0,3,55000.0,33
1,18000,0,11.0,0,80000.0,25
0,2500,1,1.0,3,95800.0,27
1,9000,2,0.0,3,30000.0,22
1,6000,2,0.0,0,50000.0,27
1,10000,3,12.0,0,58000.0,22
1,4800,1,11.0,0,60000.0,26
1,25000,2,4.0,3,94800.0,45
1,5000,0,4.0,0,25000.0,23
0,9600,2,3.0,0,67775.0,22
0,4600,0,30.0,3,60000.0,28
0,8000,2,3.0,0,36000.0,24
0,5000,3,3.0,3,45360.0,33
0,3650,1,14.0,0,105000.0,22
1,5000,2,0.0,3,16800.0,32
1,12200,1,1.0,3,42000.0,22
1,14500,1,1.0,3,36000.0,28
1,4000,2,0.0,3,60000.0,26
1,17600,2,13.0,0,100000.0,32
1,4000,2,0.0,0,40000.0,23
1,7000,4,0.0,3,77520.0,52
1,14400,3,14.0,0,120000.0,42
0,13000,1,6.0,3,110000.0,40
0,7500,0,4.0,3,60000.0,23
1,4200,3,1.0,3,70000.0,32
0,14000,0,2.0,3,125000.0,29
1,7200,1,13.0,3,25200.0,23
0,12000,1,8.0,0,55000.0,22
0,14000,3,1.0,3,122400.0,30
1,4500,2,1.0,3,35000.0,24
0,8775,0,4.0,3,46104.0,22
1,3000,1,3.0,3,55000.0,27
0,6000,0,4.0,0,80000.0,25
0,8000,0,12.0,2,90000.0,41
1,11000,0,7.0,2,27852.0,29
1,7000,3,4.0,3,27600.0,24
1,7000,3,11.0,2,144000.0,28
1,2200,0,9.0,0,36000.0,23
1,20000,1,14.0,3,44000.0,25
0,20000,3,3.0,3,65004.0,36
1,25000,1,4.0,0,86000.0,23
0,8000,0,22.0,0,136000.0,23
0,5000,1,2.0,3,35000.0,22
1,14000,3,1.0,0,125000.0,25
1,5000,1,0.0,3,30000.0,22
1,2000,2,3.0,0,50400.0,33
1,4200,1,6.08633190118,3,28080.0,22
1,6000,2,5.0,3,48996.0,29
0,7000,0,4.0,3,42000.0,22
0,6000,0,9.0,0,102000.0,27
0,5375,1,2.0,3,15360.0,28
1,4000,0,3.0,3,45600.0,26
0,18000,2,8.0,3,65000.0,25
0,15000,1,19.0,3,62400.0,24
0,3500,0,7.0,0,37980.0,25
1,6000,2,2.0,3,60000.0,39
0,5000,0,0.0,3,32000.0,39
0,6000,4,1.0,3,36000.0,26
0,5000,0,7.0,0,44000.0,25
0,3000,0,0.0,0,114440.0,46
1,2800,0,5.0,3,14400.0,22
1,2100,2,27.0,0,57043.0,28
0,4500,0,1.0,0,57000.0,30
0,10000,0,0.0,3,35364.0,25
1,4800,2,12.0,3,41504.4,22
1,3500,3,0.0,0,19012.8,21
1,7000,2,2.0,3,55400.0,29
1,5500,1,5.0,3,12000.0,22
0,8000,0,5.0,0,70000.0,46
0,30000,0,9.0,0,155000.0,36
1,5000,5,0.0,3,20000.0,34
1,7000,1,2.0,3,36475.0,30
1,5000,2,0.0,0,52800.0,26
0,11000,0,7.0,0,90000.0,25
1,12700,1,5.0,3,60000.0,28
0,11600,1,0.0,0,58000.0,26
0,7500,0,9.0,0,47000.0,47
0,2000,1,0.0,3,50000.0,27
0,20000,1,6.0,0,65000.0,41
1,3825,3,6.08633190118,3,14400.0,24
1,1375,1,5.0,0,24000.0,23
1,15000,2,4.0,0,76000.0,25
0,10000,2,3.0,3,36000.0,21
1,7025,0,0.0,3,36500.0,22
0,1500,0,8.0,3,58000.0,22
1,3000,3,3.0,0,80000.0,29
1,3250,1,7.0,0,32000.0,25
0,8000,0,1.0,3,93000.0,27
0,13000,0,14.0,0,92508.0,27
1,10000,2,0.0,3,42000.0,22
0,20400,1,0.0,0,121000.0,24
0,6000,1,6.0,0,62000.0,32
0,3000,1,2.0,3,15840.0,57
0,10000,0,7.0,3,71496.0,23
0,1200,0,2.0,3,14400.0,21
1,20000,1,29.0,3,60000.0,28
0,6000,1,17.0,3,80000.0,38
1,15000,4,0.0,3,60225.0,22
1,8000,1,3.0,0,30992.0,29
1,15000,3,14.0,0,81800.0,48
0,11000,0,12.0,0,170000.0,54
1,4000,1,2.0,3,25000.0,22
0,7000,0,6.0,3,37740.0,22
1,3600,2,3.0,3,50000.0,22
0,14000,1,2.0,3,50000.0,33
0,10000,0,9.0,0,175000.0,24
1,24250,1,8.0,2,59004.0,27
1,21000,3,11.0,3,71219.2,26
1,12250,1,2.0,0,31000.0,25
0,21000,1,3.0,3,66000.0,31
0,8900,0,0.0,3,80000.0,30
1,19000,0,6.08633190118,0,48000.0,24
1,10000,4,6.08633190118,3,47435.0,41
1,4500,3,1.0,3,21600.0,23
0,5500,2,3.0,3,27996.0,23
0,4500,1,8.0,0,58200.0,28
1,2000,1,2.0,3,32000.0,22
0,9225,0,5.0,3,63000.0,22
1,12000,2,0.0,2,42000.0,22
0,9800,1,4.0,3,60000.0,22
1,5000,4,5.0,3,83100.0,24
1,5000,3,1.0,2,28800.0,55
1,2000,1,6.08633190118,3,24000.0,24
1,10625,2,16.0,3,26500.0,30
0,10000,3,2.0,3,66000.0,43
0,6025,0,0.0,3,60000.0,22
1,6000,1,6.08633190118,0,36852.0,24
0,10750,1,3.0,3,24960.0,27
1,8000,1,3.0,2,36000.0,35
1,15000,0,11.0,0,49772.64,35
1,10000,1,6.0,0,125000.0,23
1,16000,0,0.0,0,60000.0,22
0,10625,2,12.0,0,34000.0,27
1,6000,2,8.0,0,58000.0,35
0,5000,2,0.0,3,36000.0,29
0,7500,1,5.0,0,28000.0,32
1,15000,2,12.0,0,95000.0,21
1,3500,0,0.0,2,40800.0,39
1,8000,3,0.0,3,70000.0,22
1,5400,0,6.08633190118,2,22296.0,26
1,8000,1,0.0,0,52000.0,22
1,5000,1,17.0,0,38000.0,24
1,4250,2,6.08633190118,3,10380.0,34
1,5400,4,2.0,3,75108.0,22
1,10000,1,5.0,3,32000.0,42
1,1600,3,0.0,3,60000.0,21
0,8000,0,19.0,0,51000.0,28
0,12000,0,0.0,0,65000.0,25
1,3000,1,0.0,3,17400.0,25
1,7000,0,6.08633190118,0,24000.0,30
1,12000,2,4.0,3,85000.0,30
0,2375,1,0.0,3,71004.0,35
1,17000,1,7.0,0,76000.0,34
1,15000,3,0.0,0,75000.0,23
1,5000,1,8.0,3,45000.0,35
0,5200,1,5.0,3,26000.0,21
0,4800,0,2.0,3,72096.0,24
1,3600,1,4.0,3,33000.0,25
0,5000,1,18.0,0,98000.0,41
1,10000,1,0.0,0,75000.0,36
0,14500,0,6.08633190118,0,35500.0,24
0,1800,1,5.0,3,80000.0,33
1,3450,1,5.0,3,25000.0,25
0,6000,1,1.0,3,75000.0,23
0,13025,1,1.0,0,40000.0,22
0,4000,0,11.0,2,47000.0,25
1,10000,0,15.0,0,50000.0,23
0,10000,0,10.0,2,52000.0,26
0,4200,0,5.0,3,30000.0,34
1,6000,1,1.0,3,56000.0,23
0,7000,1,2.0,3,52000.0,25
1,4800,4,6.0,3,58000.0,26
0,3000,0,1.0,3,62000.0,33
1,6000,0,5.0,3,51928.0,26
0,6000,1,4.0,0,85000.0,38
1,10000,1,13.0,3,30000.0,23
1,10000,0,4.0,3,78996.0,46
0,5000,3,12.0,3,60000.0,28
1,7000,0,2.0,0,250000.0,24
0,8000,2,8.0,3,70000.0,26
0,3500,1,5.0,0,50000.0,24
1,4975,0,3.0,3,34000.0,22
0,6000,0,4.0,0,81360.0,26
1,5000,1,3.0,3,19200.0,25
1,1200,2,0.0,3,32400.0,24
0,9000,2,14.0,0,60000.0,22
0,10000,2,3.0,3,36000.0,22
1,20000,2,4.0,3,78000.0,27
0,10000,1,1.0,3,65000.0,21
1,4000,2,0.0,3,16500.0,30
1,24000,1,1.0,0,80000.0,26
0,10000,0,2.0,3,39500.0,25
0,5000,2,3.0,0,83200.0,34
1,8000,2,14.0,3,33000.0,28
1,5000,2,0.0,3,66000.0,29
1,20000,2,1.0,0,65000.0,34
1,8275,3,5.0,0,155000.0,28
1,7175,0,4.0,3,60000.0,37
0,8000,1,2.0,3,91000.0,22
1,30000,1,2.0,3,80000.0,29
1,24000,1,3.0,0,50000.0,27
1,4500,1,4.0,0,73000.0,24
1,20000,3,8.0,3,80000.0,22
1,25000,1,0.0,3,50004.0,22
1,12000,3,2.0,3,42000.0,27
1,9000,0,2.0,3,39359.0,23
0,4900,2,2.0,0,80000.0,25
1,25000,6,4.0,3,100000.0,37
0,10800,0,5.0,2,45000.0,37
1,20000,1,14.0,0,163900.0,26
0,8000,0,6.0,3,38400.0,22
1,2000,0,4.0,3,20400.0,29
1,2800,3,1.0,3,15000.0,26
1,20000,2,9.0,0,90000.0,35
1,2400,3,9.0,0,62400.0,22
1,14400,2,3.0,0,85000.0,26
0,2800,0,1.0,0,52800.0,46
1,4400,1,3.0,0,36000.0,30
0,2600,1,1.0,3,9600.0,29
1,7000,2,1.0,0,55000.0,25
1,9925,3,7.0,0,63655.0,24
0,3000,0,0.0,0,57000.0,39
0,20000,2,7.0,3,120000.0,34
0,2400,1,4.0,2,38400.0,32
1,4650,2,3.0,3,43000.0,32
1,10000,1,1.0,3,33600.0,24
0,9600,0,6.0,3,37595.0,27
1,7500,2,3.0,0,60000.0,23
1,5000,1,0.0,3,24000.0,31
0,10750,1,5.0,0,38196.0,28
1,5000,2,8.0,0,29664.0,21
0,5000,1,2.0,3,110000.0,25
0,5000,0,2.0,3,63000.0,22
1,15000,2,6.0,3,38000.0,21
1,5000,2,1.0,3,16800.0,24
1,5000,3,0.0,3,24996.0,21
1,7000,0,4.0,3,39000.0,35
1,27050,3,1.0,0,70000.0,31
1,8950,2,1.0,3,39000.0,23
0,6000,2,13.0,0,130000.0,29
1,10500,2,2.0,2,70500.0,23
0,4000,0,3.0,3,32004.0,33
1,15250,4,1.0,0,61200.0,23
1,10000,2,0.0,0,43200.0,24
1,14000,0,6.0,3,45000.0,28
1,3000,3,1.0,2,22000.0,24
1,6000,0,11.0,0,35000.0,23
1,3400,0,0.0,3,24290.4,23
1,8500,1,9.0,3,50000.0,21
0,5000,0,8.0,3,60996.0,24
0,5500,2,2.0,3,62472.0,24
1,3000,1,13.0,3,42000.0,22
1,21600,2,5.0,3,60000.0,24
0,3000,0,0.0,2,26000.0,34
1,14000,0,2.0,3,150000.0,35
0,3900,1,8.0,0,84000.0,22
1,16000,0,21.0,3,62000.0,23
0,1200,0,6.08633190118,3,11000.0,23
0,15000,1,14.0,3,85000.0,23
1,24250,3,17.0,3,111996.0,25
0,20000,0,22.0,0,76000.0,23
0,10000,0,3.0,3,38400.0,34
1,10000,2,5.0,3,65000.0,35
0,5000,0,4.0,0,48000.0,29
1,6000,2,7.0,3,30000.0,22
1,17000,1,19.0,0,63504.0,27
1,15000,3,4.0,0,80000.0,22
0,10950,0,7.0,2,34000.0,23
1,5000,1,4.0,0,36300.0,25
1,3000,1,4.0,3,40000.0,28
